iter	Passed	Remaining
6327	622978	16933
6328	623069	16834
6329	623169	16735
6330	623277	16637
6331	623373	16539
6332	623468	16440
6333	623558	16342
6334	623656	16243
6335	623754	16145
6336	623854	16046
6337	623950	15948
6338	624055	15849
6339	624149	15751
6340	624244	15652
6341	624338	15554
6342	624427	15455
6343	624531	15357
6344	624642	15259
6345	624739	15160
6346	624838	15062
6347	624932	14963
6348	625025	14865
6349	625117	14766
6350	625213	14668
6351	625306	14569
6352	625407	14471
6353	625503	14372
6354	625597	14274
6355	625695	14175
6356	625787	14077
6357	625879	13978
6358	625985	13880
6359	626096	13782
6360	626194	13683
6361	626286	13584
6362	626378	13486
6363	626480	13388
6364	626582	13289
6365	626684	13191
6366	626789	13092
6367	626883	12994
6368	626979	12895
6369	627072	12797
6370	627177	12699
6371	627281	12600
6372	627376	12502
6373	627471	12403
6374	627562	12305
6375	627652	12206
6376	627750	12108
6377	627849	12009
6378	627936	11911
6379	628032	11812
6380	628124	11713
6381	628217	11615
6382	628311	11516
6383	628406	11418
6384	628496	11319
6385	628588	11221
6386	628673	11122
6387	628769	11024
6388	628863	10925
6389	628954	10827
6390	629046	10728
6391	629132	10629
6392	629220	10531
6393	629313	10432
6394	629408	10334
6395	629506	10235
6396	629603	10137
6397	629696	10038
6398	629793	9940
6399	629883	9841
6400	629973	9743
6401	630069	9644
6402	630167	9546
6403	630259	9447
6404	630350	9349
6405	630443	9250
6406	630540	9152
6407	630633	9054
6408	630732	8955
6409	630822	8857
6410	630910	8758
6411	631001	8660
6412	631087	8561
6413	631177	8462
6414	631271	8364
6415	631368	8266
6416	631467	8167
6417	631562	8069
6418	631661	7970
6419	631763	7872
6420	631863	7774
6421	631949	7675
6422	632043	7577
6423	632144	7478
6424	632248	7380
6425	632345	7281
6426	632440	7183
6427	632539	7085
6428	632635	6986
6429	632730	6888
6430	632826	6789
6431	632918	6691
6432	633010	6592
6433	633103	6494
6434	633201	6395
6435	633295	6297
6436	633390	6199
6437	633486	6100
6438	633578	6002
6439	633667	5903
6440	633760	5805
6441	633855	5706
6442	633951	5608
6443	634041	5509
6444	634134	5411
6445	634228	5313
6446	634325	5214
6447	634424	5116
6448	634520	5017
6449	634620	4919
6450	634710	4821
6451	634804	4722
6452	634899	4624
6453	635002	4525
6454	635104	4427
6455	635196	4329
6456	635292	4230
6457	635392	4132
6458	635489	4033
6459	635578	3935
6460	635670	3837
6461	635765	3738
6462	635858	3640
6463	635950	3541
6464	636045	3443
6465	636136	3344
6466	636225	3246
6467	636310	3148
6468	636406	3049
6469	636506	2951
6470	636610	2852
6471	636705	2754
6472	636799	2656
6473	636908	2557
6474	637008	2459
6475	637105	2361
6476	637202	2262
6477	637302	2164
6478	637395	2065
6479	637490	1967
6480	637588	1869
6481	637685	1770
6482	637790	1672
6483	637897	1574
6484	637998	1475
6485	638100	1377
6486	638200	1278
6487	638297	1180
6488	638388	1082
6489	638479	983
6490	638567	885
6491	638664	787
6492	638756	688
6493	638854	590
6494	638952	491
6495	639045	393
6496	639140	295
6497	639237	196
6498	639331	98
6499	639420	0
